"","game_id","team_1","team_2","win_1","win_2","total_active_stars","cum_final_score","total_views"
"2242",21701013,"UTA","DET",55.22,45.45,1,189,5654
"2245",21701016,"MIL","ORL",53.73,29.41,1,243,10633
"2246",21701017,"BOS","WAS",68.66,55.88,3,249,32714
"2247",21701018,"MIA","SAC",52.94,30.88,1,242,10877
"2248",21701019,"GSW","LAL",76.12,46.27,1,223,32544
"2249",21701020,"IND","TOR",58.82,74.63,3,205,19695
"2250",21701021,"ATL","CHA",29.41,42.65,1,246,3335
"2251",21701022,"NYK","PHI",35.29,54.55,1,228,14488
"2252",21701023,"HOU","LAC",79.1,56.06,1,197,19056
"2253",21701024,"CHI","MEM",34.33,26.87,0,221,6055
"2254",21701025,"NOP","SAS",58.21,55.88,2,191,17868
"2255",21701026,"DEN","DET",54.41,44.78,1,233,4919
"2256",21701027,"PHX","UTA",27.54,55.88,0,204,6487
"2257",21701028,"CLE","POR",58.21,61.19,2,218,31414
"2258",21701029,"BOS","ORL",67.65,30.43,1,175,16251
"2259",21701030,"BKN","PHI",30.88,55.22,1,236,21836
"2260",21701031,"DAL","TOR",32.35,75,1,237,19148
"2261",21701032,"LAC","OKC",55.22,58.57,2,234,25740
"2262",21701033,"GSW","SAC",76.47,31.88,1,191,25379
"2263",21701034,"LAL","MIA",45.59,52.17,1,183,24402
"2264",21701035,"IND","WAS",57.97,56.52,2,211,9224
"2265",21701036,"NOP","HOU",57.35,79.41,2,208,25284
"2266",21701037,"DAL","BKN",31.88,30.43,0,220,4972
"2269",21701040,"DEN","MEM",55.07,26.47,0,195,6589
"2270",21701041,"ATL","MIL",28.99,52.94,1,239,15222
"2271",21701042,"MIN","SAS",57.97,56.52,2,218,18373
"2272",21701043,"SAC","UTA",32.86,56.52,0,200,11849
"2273",21701044,"GSW","PHX",75.36,27.14,1,233,18759
"2275",21701046,"OKC","TOR",59.15,75.36,4,257,30189
"2276",21701047,"BOS","NOP",68.12,56.52,2,197,21838
"2277",21701048,"HOU","MIN",79.71,57.14,2,249,20756
"2279",21701050,"CLE","MIL",57.97,53.62,3,241,30655
"2280",21701051,"LAL","IND",44.93,57.14,1,210,11850
"2281",21701052,"PHI","CHA",55.88,42.86,2,202,8661
"2283",21701054,"DEN","MIA",54.29,52.86,1,290,18912
"2284",21701055,"CHI","NYK",34.78,35.71,0,202,4338
"2285",21701056,"GSW","SAS",75.71,57.14,2,164,24589
"2286",21701057,"SAC","DET",32.39,43.48,1,196,4350
"2288",21701059,"BOS","OKC",67.14,59.72,3,199,34487
"2289",21701060,"LAC","MIN",53.62,56.34,1,232,9223
"2291",21701062,"ATL","UTA",28.57,57.14,0,193,9842
"2292",21701063,"PHX","DET",26.76,44.29,1,203,3078
"2293",21701064,"HOU","POR",80,62.86,2,226,25468
"2294",21700809,"NOP","IND",57.75,57.75,2,188,12721
"2295",21701065,"CLE","TOR",58.57,74.65,4,261,44998
"2296",21701066,"PHI","MEM",56.52,27.14,1,224,7170
"2297",21701067,"BKN","CHA",32.39,42.25,1,216,5695
"2298",21701068,"MIA","NYK",53.52,36.62,1,217,5070
"2299",21701069,"CHI","DEN",34.29,53.52,0,237,2821
"2300",21701070,"LAC","MIL",52.86,52.86,1,247,6887
"2301",21701071,"SAS","WAS",57.75,57.14,2,188,12718
"2302",21701072,"MEM","CHA",26.76,43.06,1,219,6936
"2303",21701073,"ORL","PHI",29.58,57.14,1,216,11814
"2304",21701074,"HOU","DET",80.28,45.07,2,196,21360
"2305",21701075,"NOP","LAL",58.33,44.29,1,253,22323
"2306",21701076,"DAL","UTA",30.99,56.34,0,231,8061
"2307",21701077,"ATL","SAC",29.58,31.94,0,195,5347
"2309",21701079,"DEN","WAS",54.17,56.34,1,208,10663
"2310",21701080,"CLE","PHX",59.15,26.39,2,215,22726
"2311",21701081,"MIN","NYK",56.94,36.11,1,212,8633
"2312",21701082,"BKN","TOR",31.94,73.61,2,228,10853
"2314",21701084,"MIA","OKC",54.17,58.9,3,204,20182
"2315",21701085,"SAS","UTA",58.33,56.94,1,244,26284
"2316",21701086,"BOS","POR",67.61,61.97,2,205,20298
"2317",21701087,"ATL","GSW",29.17,74.65,1,200,18969
"2320",21701090,"ORL","PHX",29.17,26.03,0,204,4904
"2321",21701091,"NOP","HOU",58.9,80.56,2,205,18109
"2323",21701093,"DAL","CHA",30.56,43.84,1,200,6536
"2325",21701095,"MIL","SAS",52.78,58.9,2,209,24909
"2326",21701096,"MIA","IND",53.42,57.53,2,220,14031
"2327",21701097,"LAC","TOR",52.78,73.97,2,223,10650
"2329",21701099,"BOS","SAC",68.06,32.88,1,197,8983
"2331",21701101,"ATL","HOU",28.77,80.82,1,217,7280
"2332",21701102,"GSW","UTA",75,56.16,0,201,16662
"2333",21701103,"NYK","CHA",36.49,44.59,1,265,7857
"2335",21701105,"DEN","PHI",54.79,58.33,1,227,23580
"2336",21701106,"MIN","MEM",56.76,26.03,1,194,10443
"2337",21701107,"BOS","PHX",68.49,25.68,1,196,11259
"2338",21701108,"SAS","WAS",58.11,54.79,2,222,13610
"2339",21701109,"DEN","TOR",54.05,72.97,2,224,12062
"2340",21701110,"CLE","MIA",60.27,52.7,3,177,30716
"2341",21701111,"CHI","HOU",32.88,81.08,0,204,6648
"2342",21701112,"NOP","POR",58.11,61.64,2,210,12299
"2343",21701113,"DAL","SAC",30.14,32.43,0,200,3587
"2344",21701114,"GSW","IND",73.97,58.11,1,173,15198
"2345",21701115,"LAC","MIL",53.42,53.42,1,203,8902
"2346",21701116,"CLE","CHA",59.46,45.33,2,223,22776
"2348",21701118,"NYK","PHI",36,58.9,1,219,15127
"2349",21701119,"POR","MEM",62.16,27.03,0,211,8617
"2350",21701120,"ATL","MIN",28.38,56,1,240,6379
"2351",21701121,"BOS","UTA",68.92,56.76,1,191,20095
"2352",21701122,"LAC","PHX",54.05,25.33,0,210,4383
"2354",21701124,"WAS","DET",55.41,45.95,3,195,10098
"2356",21701126,"SAS","OKC",57.33,58.67,3,202,34957
"2359",21701129,"CHI","ORL",32,29.73,0,172,7276
"2360",21701130,"ATL","PHI",28,59.46,0,192,14413
"2363",21701133,"DEN","OKC",53.33,57.89,2,251,28110
"2364",21701134,"DAL","MIN",30.67,56.58,1,185,6081
"2368",21701138,"WAS","CHA",54.67,44.74,3,200,8380
"2369",21701139,"NYK","DET",35.53,46.67,1,224,9855
"2370",21701140,"BOS","TOR",69.33,73.33,3,209,28372
"2371",21701141,"MIA","BKN",53.95,32,1,219,13276
"2372",21701142,"GSW","SAC",72,31.58,3,208,19046
"2373",21701143,"PHI","CHA",60,44.16,1,221,14777
"2375",21701145,"HOU","SAS",81.58,57.89,2,183,31483
"2376",21701146,"LAC","IND",53.95,59.21,1,215,9556
"2378",21701148,"BKN","DET",32.89,47.37,1,204,3660
"2379",21701149,"CLE","DAL",60.53,30.26,2,185,24368
"2380",21701150,"NOP","OKC",56.58,57.14,3,213,21507
"2381",21701151,"MIN","UTA",57.14,56.58,1,218,11693
"2382",21701152,"DEN","MIL",53.95,53.95,1,253,17001
"2383",21701153,"GSW","PHX",72.37,24.68,3,224,15570
"2384",21701154,"POR","MEM",61.84,27.63,1,211,4483
"2386",21701156,"CLE","TOR",61.04,72.37,4,218,36222
"2387",21701157,"BKN","PHI",32.47,60.53,0,216,11767
"2388",21701158,"ATL","MIA",28.57,53.25,1,199,6852
"2389",21701159,"NYK","ORL",35.06,28.95,0,170,2771
"2390",21701160,"CHI","CHA",33.77,43.59,1,234,3024
"2391",21701161,"HOU","WAS",80.52,54.55,3,224,6707
"2393",21701163,"GSW","OKC",72.73,57.69,5,218,41918
"2395",21701165,"DEN","IND",54.55,59.74,1,211,6591
"2396",21701166,"LAL","UTA",43.42,57.14,0,227,12267
"2397",21701167,"PHX","SAC",24.36,32.05,0,191,2685
"2398",21701168,"LAC","SAS",53.25,58.44,1,223,17129
"2399",21701169,"PHI","DET",61.04,48.05,1,223,15201
"2400",21701170,"DAL","ORL",30.77,29.87,0,205,4538
"2402",21701172,"ATL","MIA",28.21,53.85,0,201,4371
"2403",21701173,"NOP","MEM",55.84,27.27,1,218,3544
"2404",21701174,"LAL","SAS",42.86,57.69,1,234,23835
"2405",21701175,"GSW","IND",73.08,58.97,4,232,21590
"2406",21701176,"CLE","WAS",61.54,53.85,4,234,32600
"2407",21701177,"HOU","POR",80.77,61.54,1,190,13527
"2409",21701179,"LAC","UTA",53.85,57.69,0,212,10116
"2410",21701180,"DEN","MIN",55.13,56.41,2,196,17256
"2411",21701181,"DAL","DET",30.38,47.44,1,219,3848
"2412",21701182,"ORL","CHA",30.77,43.04,1,237,1899
"2413",21701183,"CLE","PHI",62.03,61.54,2,262,59525
"2414",21701184,"ATL","WAS",27.85,53.16,1,200,2635
"2415",21701185,"BOS","CHI",67.95,34.62,0,215,10208
"2417",21701187,"IND","TOR",59.49,71.79,3,165,8402
"2418",21701188,"SAC","MEM",31.65,26.92,0,187,4137
"2419",21701189,"NOP","PHX",56.41,25.32,1,225,7139
"2420",21701190,"LAL","MIN",43.59,55.7,2,209,15957
"2422",21701192,"MIL","NYK",53.16,35.44,0,217,10751
"2423",21701193,"CHI","BKN",34.18,32.91,0,220,3779
"2424",21701194,"HOU","OKC",81.01,56.96,3,210,37875
"2425",21701195,"NOP","GSW",56.96,72.15,4,246,26347
"2426",21701196,"POR","SAS",60.76,56.96,2,221,19157
"2427",21701197,"IND","CHA",58.75,43.75,2,240,6554
"2428",21701198,"DAL","PHI",30,62.03,0,206,12159
"2429",21701199,"MEM","DET",26.58,48.1,1,247,5903
"2430",21701200,"ORL","TOR",30.38,72.15,2,213,5600
"2431",21701201,"LAL","UTA",43.04,58.23,0,209,15600
"2432",21701202,"ATL","BOS",28.75,68.35,1,218,10075
"2433",21701203,"GSW","PHX",71.25,25,3,217,14114
"2434",21701204,"TOR","DET",72.5,47.5,2,206,8707
"2437",21701207,"CLE","NYK",61.25,35,2,232,23569
"2438",21701208,"MIL","ORL",53.75,30,0,188,3739
"2439",21701209,"MIN","MEM",56.25,27.5,2,207,8512
"2440",21701210,"SAC","SAS",32.5,57.5,1,183,15298
"2441",21701211,"DEN","POR",56.25,60,1,170,20412
"2442",21701212,"NOP","LAC",57.5,52.5,1,213,9812
"2444",21701214,"ATL","PHI",29.63,62.5,0,234,17643
"2445",21701215,"BOS","WAS",67.5,52.5,3,214,15612
"2446",21701216,"DAL","PHX",29.63,24.69,0,221,2589
"2447",21701217,"GSW","UTA",71.6,58.75,3,198,23660
"2448",21701218,"HOU","LAL",80,42.5,1,204,18099
"2449",21701219,"BOS","BKN",66.67,34.57,0,207,7032
"2450",21701220,"CLE","NYK",61.73,34.57,1,208,19452
"2451",21701221,"MIA","TOR",53.09,72.84,2,225,11769
"2453",21701223,"MIL","PHI",54.32,62.96,1,225,17302
"2455",21701225,"DEN","MIN",56.79,56.79,2,218,68399
"2456",21701226,"NOP","SAS",58.02,58.02,2,220,11449
"2457",21701227,"OKC","MEM",58.02,27.16,2,260,14493
"2458",21701228,"LAC","LAL",51.85,41.98,0,215,10221
